 3.64, 3.63, 3.83,  0.0,3.430000066757202,3.609999895095825,  3.5,0.05000000074505806
  3.0, 3.75,  4.0,  0.0,3.4100000858306885,3.240000009536743,  3.5,0.05000000074505806
 2.75, 2.75,  0.0,  0.0,3.4100000858306885,3.180000066757202,  0.0,0.05000000074505806
 3.75,  4.0,  4.0,  0.0,3.4000000953674316,3.7899999618530273,  3.5,0.05000000074505806
 3.13, 2.88,  3.5,  0.0,3.4100000858306885,3.299999952316284,  3.5,0.05000000074505806
 3.93, 3.64,  0.0,  0.0,3.450000047683716,3.819999933242798,  0.0,0.05000000074505806
 3.63,  3.0,  0.0,  0.0,3.4100000858306885,3.640000104904175,  0.0,0.05000000074505806
 3.31, 3.63,  4.0,  0.0,3.4100000858306885,3.390000104904175,  3.5,0.03999999910593033
 3.27, 3.63,  4.0,  0.0,3.4000000953674316,3.4000000953674316,  3.5,0.05000000074505806
 2.63, 2.88,  3.0, 3.13,3.4000000953674316,3.180000066757202,  3.5,0.07999999821186066
 2.88,  2.5, 3.25,  0.0,3.4000000953674316,3.200000047683716,  3.5,0.05000000074505806
 3.88, 3.88,  0.0,  0.0,3.4100000858306885,3.740000009536743,  0.0,0.05000000074505806
 3.25, 3.88,  3.5,  0.0,3.430000066757202,3.4000000953674316,  3.5,0.05000000074505806
 3.71, 3.79,  0.0,  0.0,3.430000066757202,3.6700000762939453,  0.0,0.05000000074505806
 3.36,  3.5, 3.67,  0.0,3.4200000762939453,3.450000047683716,  3.5,0.03999999910593033
  3.5, 3.77,  0.0,  0.0,3.4000000953674316,3.509999990463257,  0.0,0.03999999910593033
 2.94, 3.29,  0.0,  0.0,3.4100000858306885,3.2300000190734863,  0.0,0.05000000074505806
 3.08, 3.75,  4.0,  0.0,3.4000000953674316,3.240000009536743,  3.5,0.03999999910593033
 3.88, 3.88,  3.5,  0.0,3.4200000762939453,3.799999952316284,  3.5,0.03999999910593033
 3.73, 3.88,  4.0,  0.0,3.490000009536743,3.6700000762939453,  3.5,0.03999999910593033
 3.71, 3.59,  0.0,  0.0,3.4800000190734863,3.619999885559082,  0.0,0.05000000074505806
 3.13, 2.75,  4.0,  4.0,3.4000000953674316,3.299999952316284,  3.5,0.07999999821186066
 3.57, 3.43,  0.0,  0.0,3.4700000286102295,3.5299999713897705,  0.0,0.05000000074505806
 2.93, 3.39,  0.0,  0.0,3.4000000953674316,3.2300000190734863,  0.0,0.05000000074505806
 3.89,  4.0,  0.0,  0.0,3.4200000762939453,3.809999942779541,  0.0,0.03999999910593033
 3.63, 3.38, 3.75,  0.0,3.430000066757202,3.5999999046325684,  3.5,0.05000000074505806
 3.36, 3.42, 3.63,  0.0,3.440000057220459,3.4600000381469727,  3.5,0.05000000074505806
 3.25, 3.25,  0.0,  0.0,3.4000000953674316,3.380000114440918,  0.0,0.05000000074505806
 3.75,  4.0,  4.0,  0.0,3.4600000381469727, 3.75,  3.5,0.05000000074505806
  4.0,  4.0,  0.0,  0.0,3.4000000953674316,3.890000104904175,  0.0,0.03999999910593033
  4.0, 3.88,  0.0,  0.0,3.4000000953674316,3.8399999141693115,  0.0,0.05000000074505806
 3.88, 3.71,  4.0,  0.0,3.4100000858306885,3.8299999237060547,  3.5,0.05000000074505806
  2.9, 2.75,  0.0,  0.0,3.4000000953674316,3.180000066757202,  0.0,0.05000000074505806
  3.5, 3.13,  4.0,  0.0,3.4000000953674316,3.5299999713897705,  3.5,0.05000000074505806
 3.63, 3.88,  0.0,  0.0,3.4200000762939453,3.630000114440918,  0.0,0.05000000074505806
 3.71,  3.6, 3.75,  0.0,3.4000000953674316,3.740000009536743,  3.5,0.03999999910593033
 3.36, 3.21,  3.5,  0.0,3.430000066757202,3.4700000286102295,  3.5,0.05000000074505806
  3.5, 3.69,  0.0,  0.0,3.450000047683716,3.5799999237060547,  0.0,0.05000000074505806
 3.35, 3.77,  0.0,  0.0,3.4000000953674316,3.430000066757202,  0.0,0.05000000074505806
 3.42, 3.27,  0.0,  0.0,3.4100000858306885,3.440000057220459,  0.0,0.05000000074505806
 3.65, 3.77,  0.0,  0.0,3.4000000953674316,3.680000066757202,  0.0,0.05000000074505806
 3.88, 3.86,  0.0,  0.0,3.430000066757202,3.8499999046325684,  0.0,0.05000000074505806
  4.0,  4.0,  0.0,  0.0,3.430000066757202,3.930000066757202,  0.0,0.03999999910593033
  3.0, 2.89,  0.0,  0.0,3.4000000953674316,3.200000047683716,  0.0,0.05000000074505806
 3.11, 3.39,  0.0,  0.0,3.4000000953674316,3.2799999713897705,  0.0,0.05000000074505806
  3.0, 3.42,  3.5,  0.0,3.4000000953674316,3.190000057220459,  3.5,0.03999999910593033
 3.25, 3.75,  0.0,  0.0,3.430000066757202,3.440000057220459,  0.0,0.05000000074505806
 3.88,  4.0,  0.0,  0.0,3.430000066757202,3.8399999141693115,  0.0,0.03999999910593033
 3.36, 3.77,  0.0,  0.0,3.440000057220459,3.440000057220459,  0.0,0.05000000074505806
 3.42, 3.73,  0.0,  0.0,3.4100000858306885,3.509999990463257,  0.0,0.03999999910593033
 3.67,  3.7,  0.0,  0.0,3.4200000762939453,3.7300000190734863,  0.0,0.05000000074505806
  4.0, 3.88,  0.0,  0.0,3.4000000953674316,3.809999942779541,  0.0,0.05000000074505806
  3.5, 3.88,  0.0,  0.0,3.4200000762939453,3.559999942779541,  0.0,0.03999999910593033
 2.79, 2.86, 3.63,  0.0,3.440000057220459,3.2100000381469727,  3.5,0.05000000074505806
 3.71, 3.63,  3.5,  0.0,3.4200000762939453,3.6700000762939453,  3.5,0.03999999910593033
 3.83, 3.86,  0.0,  0.0,3.4700000286102295,3.7799999713897705,  0.0,0.05000000074505806
 3.71, 3.83,  4.0,  0.0,3.450000047683716,3.7100000381469727,  3.5,0.05000000074505806
 3.64, 3.71,  0.0,  0.0,  3.5,3.630000114440918,  0.0,0.05000000074505806
  3.5,  3.0,  3.5,  0.0,3.4000000953674316,  3.5,  3.5,0.05000000074505806
 3.13, 3.38,  4.0,  0.0,3.4700000286102295,3.380000114440918,  3.5,0.05000000074505806
  4.0,  4.0,  0.0,  0.0,3.4100000858306885,3.9100000858306885,  0.0,0.05000000074505806
  3.5,  3.5,  0.0,  0.0,3.4000000953674316,3.509999990463257,  0.0,0.05000000074505806
 3.31, 3.29,  3.4,  0.0,3.4100000858306885,3.4100000858306885,  3.5,0.05000000074505806
  3.5, 3.25, 3.17,  0.0,3.440000057220459,3.4700000286102295,  3.5,0.05000000074505806
 3.13, 3.63,  4.0,  0.0,3.4000000953674316,3.3399999141693115,  3.5,0.05000000074505806
 3.63, 3.88,  0.0,  0.0,3.4100000858306885,3.5999999046325684,  0.0,0.05000000074505806
 3.88, 3.63,  3.0,  0.0,3.430000066757202,3.7799999713897705,  3.5,0.05000000074505806
 2.38, 3.13,  3.0, 3.25,3.4000000953674316,3.180000066757202,  3.5,0.07999999821186066
  3.9, 3.67,  4.0,  0.0,3.4000000953674316,3.869999885559082,  3.5,0.03999999910593033
 2.88, 3.33, 3.75,  0.0,3.4800000190734863,3.190000057220459,  3.5,0.05000000074505806
 3.14, 3.19,  0.0,  0.0,3.490000009536743,3.2899999618530273,  0.0,0.05000000074505806
 3.71, 3.65, 3.29,  0.0,3.4200000762939453,3.6500000953674316,  3.5,0.03999999910593033
 3.57, 3.86, 3.33,  0.0,3.4100000858306885,3.609999895095825,  3.5,0.03999999910593033
 3.86, 3.86,  0.0,  0.0,3.450000047683716,3.7699999809265137,  0.0,0.05000000074505806
 3.63, 3.88, 3.75,  0.0,3.4000000953674316,3.619999885559082,  3.5,0.03999999910593033
  3.5,  4.0,  4.0,  0.0,3.4000000953674316,3.5799999237060547,  3.5,0.05000000074505806
 3.38,  3.5,  0.0,  0.0,3.4600000381469727,3.5199999809265137,  0.0,0.05000000074505806
 3.75, 3.88,  0.0,  0.0,3.4000000953674316,3.7200000286102295,  0.0,0.05000000074505806
  4.0, 3.91,  0.0,  0.0,3.430000066757202,3.930000066757202,  0.0,0.03999999910593033
 3.85, 3.73,  4.0,  0.0,3.430000066757202,3.7899999618530273,  3.5,0.03999999910593033
 3.12, 3.12,  0.0,  0.0,3.4000000953674316,3.2799999713897705,  0.0,0.05000000074505806
  3.5,  3.5, 3.67,  3.5,3.4000000953674316,3.5199999809265137,  3.5,0.07999999821186066
 3.25,  3.5,  4.0,  0.0,3.430000066757202,3.3399999141693115,  3.5,0.05000000074505806
 3.38, 3.63,  4.0,  0.0,3.4100000858306885,3.5199999809265137,  3.5,0.05000000074505806
 3.73, 3.88,  4.0,  0.0,3.4100000858306885,3.6500000953674316,  3.5,0.03999999910593033
 3.63,  3.5,  0.0,  0.0,3.4000000953674316,3.5999999046325684,  0.0,0.05000000074505806
 3.21, 3.14, 3.83,  0.0,3.440000057220459,3.359999895095825,  3.5,0.05000000074505806
 3.15, 3.75,  4.0,  4.0,3.4000000953674316,3.299999952316284,  3.5,0.07999999821186066
  3.6, 3.73,  0.0,  0.0,3.4100000858306885,3.630000114440918,  0.0,0.03999999910593033
 2.63,  3.0,  4.0,  0.0,3.450000047683716,3.180000066757202,  3.5,0.05000000074505806
 3.25, 3.63,  4.0,  0.0,3.4000000953674316,3.430000066757202,  3.5,0.05000000074505806
 3.63,  3.5,  4.0,  0.0,3.4100000858306885,3.6500000953674316,  3.5,0.05000000074505806
 3.38, 3.33,  3.5,  0.0,3.4200000762939453,3.4800000190734863,  3.5,0.05000000074505806
  3.0, 3.13,  0.0,  0.0,3.4100000858306885,3.2200000286102295,  0.0,0.05000000074505806
 3.65, 3.12,  0.0,  0.0,3.4000000953674316,3.6600000858306885,  0.0,0.05000000074505806
 3.93, 3.56,  0.0,  0.0,3.490000009536743,3.930000066757202,  0.0,0.05000000074505806
 2.71,  3.0, 3.33,  0.0,3.430000066757202,3.180000066757202,  3.5,0.05000000074505806
 3.21, 3.57, 3.67,  0.0,3.440000057220459,3.359999895095825,  3.5,0.05000000074505806
 3.88, 3.88,  0.0,  0.0,3.4600000381469727,3.809999942779541,  0.0,0.05000000074505806
 3.63, 3.63,  0.0,  0.0,3.4000000953674316,3.5999999046325684,  0.0,0.05000000074505806
 3.75, 3.63,  4.0,  0.0,3.4100000858306885,3.619999885559082,  3.5,0.05000000074505806
  4.0,  4.0,  4.0,  0.0,3.4700000286102295,3.9800000190734863,  3.5,0.05000000074505806
 3.45,  4.0,  4.0,  0.0,3.4200000762939453,3.440000057220459,  3.5,0.03999999910593033
 3.59, 3.65,  0.0,  0.0,3.4000000953674316,3.609999895095825,  0.0,0.05000000074505806
 3.09, 3.27,  0.0,  0.0,3.4100000858306885, 3.25,  0.0,0.05000000074505806
  3.6, 3.19,  3.5,  0.0,3.4100000858306885,3.5399999618530273,  3.5,0.05000000074505806
 3.25, 3.61,  0.0,  0.0,3.4200000762939453,3.390000104904175,  0.0,0.05000000074505806
 3.25, 3.83, 3.25,  0.0,3.440000057220459,3.4000000953674316,  3.5,0.05000000074505806
 3.17, 3.21,  0.0,  0.0,3.440000057220459,3.309999942779541,  0.0,0.05000000074505806
  3.5, 3.61, 3.75,  0.0,3.4000000953674316,3.549999952316284,  3.5,0.03999999910593033
 3.38, 3.38,  4.0,  0.0,3.430000066757202,3.4000000953674316,  3.5,0.05000000074505806
 3.75, 3.63,  0.0,  0.0,3.4200000762939453,3.7100000381469727,  0.0,0.05000000074505806
  3.5, 3.88,  0.0,  0.0,3.4000000953674316,3.569999933242798,  0.0,0.05000000074505806
  3.5,  3.5,  0.0,  0.0,3.4800000190734863,3.619999885559082,  0.0,0.05000000074505806
  3.5,  3.5,  0.0,  0.0,3.4600000381469727,3.490000009536743,  0.0,0.05000000074505806
 3.07, 3.39,  0.0,  0.0,3.4000000953674316,3.2300000190734863,  0.0,0.05000000074505806
  3.0, 2.93,  3.5,  0.0,3.450000047683716,3.2699999809265137,  3.5,0.05000000074505806
 3.43, 3.29, 3.33,  0.0,3.4000000953674316,3.4600000381469727,  3.5,0.03999999910593033
 3.64,  3.8,  0.0,  0.0,3.440000057220459,3.5799999237060547,  0.0,0.05000000074505806
  3.2, 3.13,  0.0,  0.0,3.4000000953674316,3.319999933242798,  0.0,0.05000000074505806
  3.1, 3.38,  0.0,  0.0,3.4100000858306885,3.299999952316284,  0.0,0.05000000074505806
  3.0, 3.14,  3.5,  0.0,3.4100000858306885,3.259999990463257,  3.5,0.05000000074505806
  3.0, 3.38,  0.0,  0.0,3.4200000762939453, 3.25,  0.0,0.05000000074505806
 3.25, 3.13,  4.0,  0.0,3.4100000858306885,3.4100000858306885,  3.5,0.05000000074505806
